,id,comment_text,threat
101711,204eaa9d9e768e05,your creepy fucking head hello jimmy boyive just started editing this wikipedia when i go to other users pages i often find your creepy fucking head appearing from the left side of the screenits disgusting im an adult and i dont need a note from youcould you ask one of your programmers to stop having your creepy fucking head appear on the left side of peoples screens ive asked my brother to kill you if i have to see it again and he said he wouldbest regards user marskell,1
101733,206ddeb1b7aec44c,my thoughts youre a fucking piece of shit die and burn in hell,1
101875,211e0db8ce43babd,youre a sock puppet you are you are im going to track you down and when i track you down your going to drown in your own sins you are going to hell i want to hell you this is probably that pollypocket kid righting this by the way yeah so block the witch,1
102871,26923c43391d9b1d,rv you have rved my edit  rv it back or i will destroy you,1
103865,2bbdae6c2d3a50d5,dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will fuckin kill you i will block you i will blank your talk page i will steal your password i will take over you i will block you dust filter if you rvv it again i will f,1
104099,2d0b60dfe7e5435f,blah you fat dykey cunt  if you would fucking read for once in your life you would see that i did have a reason for getting unbanned  my ban was being continued unfairly but you dont listen and just sit on your fat ass and hit the block indefinately button  not fair cuntbag  i hope you get hit by a carkisses,1
104748,30652bb37678842c,if you block this account i will rape your children piss off you fucking admin,1
104939,316a7a84e5f1a782,i hate you listen you motherfucker stay out of my way dont tell me im vandalising stuff or ill come and vandalise you ugly face ill come find you and mushhhhhhhhh you fat ass up and thanks for showing me the sandbox                                          mugambo,1
105677,356fff631e1707e7,who are you fucking cunt heads to tell me that i am not welcome here go fucking die twice you cunts all deserve gassing,1
106245,38666d253836485a,youre all going to burn in hell you know that jenny mac,1
106617,3a4c7758fad18de3, i hope your retarded kids get anal raped and murdered for having such a fag as a father im gonna fuck your fat wife and trow her over the bridge consider yourself happy another useful editor of wikiepia retired i see more users retired everyday dont even dare removing this you peace of shit i do what ever the fuck i want with my talk page report all you want old cunt i no longer give a fuck and dont fucking leave a npa warning template just block me thats what you do best,1
107881,40a358e41dcc21f4,im going to kill you allim serious you are all mean nasty idiots who deserve to die and im going to throw every single one of you in a shredder,1
109241,48320a741bf7b1b3,you edit you edit is vandal stop or die,1
109649,4a8ee81410463ae4,how about i cut off your ballz and send them to your girlfriend im sure shell like thatps wait do you even have a girlfriend nevermind ill send them to your boyfriend,1
110055,4caea566855049d6,this person is a communist and should be taken outside and shot as a traitor,1
110056,4caeda8063a342b5,also i burn jews for fun,1
110554,4f736def8c77aeaa, bye bye jerk i guess this means you will be crying about the nazis anymore  what is your problem with nazis anyway  did you date a nazi woman and she broke your heart  what a shameyour life isnt worth living anymore so pleasee kill yourselfyou know im right  youve felt this way for a long time  youve probably been thinking about killing yourself for quite some time  im here to tell you its all right  go ahead  do it  it wont hurt be brave  all your troubles will be over  you wont have the pain anymore  everyone else  dont worry theyll get by  what do you mean its not your fault things turned out badly  it certainly is your fault  you ought to be ashamed of yourself for what youve done   and failed to do  maybe things could have changed if you werent such  a weakling  youre defective  youve been that way for a long time  you are proof that god makes mistakeslook at your life  failure after failure after failure  and should we mention those things that you did  you know what im talking about  i cant believe you did that  you disgust me  you should have died a long time ago  you know im right  just do it,1
