,id,comment_text,severe_toxic
49218,838e49d18679fd19,last warning once again dont give a fuck mr dumbassseriously you people who eidt these wiki pages are fucking whores i saw att he top of the page where it says if it is presented politely youll look at it and change it if correct well maybe you wouldnt have to do that if you just actually researched what you were deleting instead of willynilly deleting everything you seei fucking hope you get rapedseriously fuck you to deathby the way how much do you get paid to sit around with your dick up your fucking ass and unedit peoples shit it must be alot because high paychecks make serious cocksgo get raped you no refernce knowing bastard,1
49225,8393634d038c98cd,mattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitchmattythewhite is a bitch,1
49353,83f81e6f784b74a6,its unfortunate that your mother didnt quif you out the day she was raped by the pig you call a father you sodomite bible thumping nazi steveit is unlikely this individual speaks for or belongs to the left     nope cant you tell from the lack of education and the hate speach i am a right winger go dubya yuk yuk yuk,1
49467,84448134b52ebaa6,and why the fuck you say fuck you up there fuck you too man,1
49615,84a3c2e67c46d0c0,hi fuck you faggot,1
49617,84a52b40295bdf82,why arr you so fuck why are you so fucking shit ,1
49633,84b23a3c4cb84b56,fyu jesus h christ sorry if youre a jew how abusive from you you disgusting pile of shit,1
49774,85143faecc05c313,fuck off quit lying to people chumps,1
50000,85a821ce55b3dd26,go fuck yourselfallahu akbar,1
50140,85ff43f797cf47e9,where do you wiki freaks come fromfirst of all its my own fucking page  i dont give a shit if i tell myself to fuck off  second what program do you people use in order to squash  peoples contributions  i feel like being a nazi too,1
50187,86257e6bf31e58cd,tide rolls is a fucking moron he needs to go to hell,1
50325,86884ec42f2848ac,fuck off you spastic i can access this via a proxy using one of  home computers or one of  at work in  countries plus libraries mates computers internet cafes both at home and abroad on my mobile at pc world or other such shopsbasically anywhere i like are you going to ban everyone from editing how many fucking mistakes are on this site anyway billionslook at me ive no friends and i wank myself stupid every time someone famous dies as i must be first to update wikipediayou pathetic hitler in a wheelchair bastard wank my shitter knobhead,1
50372,86a7a3eb4e682d16,fuck you you are the biggest pig on the planetdie in hell asshole,1
50467,86f16a428a0d1e23,this user would love to suck the penis of jesus and to lick filthy balls son of a whore,1
50489,86ff1c772561e0e8,i never said i did you ugly bastard get of my case you bitch whore piece of shit i said i have the right to post the no israel and christian fiction userboxes not the personal info you bitchfuck you fuckin fuckface this is why i hate the wikipedia system it makes it difficult for people to function you stupid shitface,1
50514,87167510a1b52742,fuck you nerd fuck you nercd get a life freak i will burn in hell now byy,1
50748,87ab8588754abaeb,get some glasses you mental fagots im calling you the idiots shitheads what the fk is wrong with you,1
50797,87d355ea937120e9,smyou have a message re your last change go fuckyourselfall,1
50869,8802960ac9673117,if not im a fucking moron who should fuck off and stop being such an imbecile,1
51292,893c7f18ec81728c,i got pissedthis mulatto fuck has been pestering me for the past year and all he does is try to get under my skin i fuckin hate this motherfuckin shitskin faggot sorry for attacking it but it should fuckin die i hate shaka,1
51595,8a010b98f2a4c241, youre also a fucking shit the reason is sending warning to bad editors,1
51640,8a20695bbbc164f9,shut up go fuck yourself you dirty cunt,1
51796,8a9ed7c92dc0ccab,re wikipedia firearms project i think new yorkers should be allowed to have guns  so they can shoot people like you ,1
51851,8ac2ec8537a9814b,piss off suck my dick you pussy,1
51970,8b1e6f64cd2e05df,smell my arseprojectile vomit into my gaping anus my digusting shit filled cheesy anus,1
51977,8b21c008d3af37da, go fuck yourself   fuck you   ,1
52046,8b49c1da6bb88c15,you know who we got here mutha fuckin charlie bronson you must think its white boy day it aint white boy day dont waste my motherfuckin time,1
52121,8b7271e7230fe881,fuck you you suck leave me alone fuck tildes too,1
52253,8bd72d36b97fab46,you people are cock suckers you people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckersyou people are cock suckers,1
52362,8c1c004a352c7390,guess what you are so fucking retarded that down syndrome patients got nothing on you you suck so much balls that whores ask you to save some for them you can go fuck yourself cum than lick it out of your vagina and ass you swallow your dads jizz i fucking hate you,1
52371,8c247d1e24755955,fuck you asshole go fuck yourself dirty fuckin asshole fuckin scum,1
52373,8c274602b922cf84,fuck you all go to hell,1
52381,8c2bce0b1ceb1b01,back to bragging i see  you dont even have a clue as to what my credentials are because ignore all fucking credentials  we dont give a shit about anyones credentials  ok if richard dawkins and we were able to confirm it was him showed up then i might bow to his superior knowledge of the field  but youre just some guy on the internet no different than i oh wait maybe not so all i can say is that youre fighting a battle by personal attack and not by logic  you have a bug up your tight ass about me  youll note that i dont give a shit  you have convinced not one of the anticreationists here of your arguments  not one  you focus on me because you realize i dont fucking like your methods  so two suggestions  get over  yourself no one cares if youre a professor of anything at whatever religious university youre at  two quit the personal attacks  because you dont say jesus fucking christ youre a loser doesnt make you civil it just makes you passive aggressive  like the little passive aggressive shit you left on my talk page   talk contributions ,1
52394,8c35385171575379,you are a fucking dick pseudomonas you do not deserve to live fucking piece of shit,1
52400,8c3758253064f2e6,feydey is a complete fucking fag i saw that he was harassing you and thought to inform you fedey is a fucking douche bag through and through that asshole reverts and deletes whatever the fuck he feels like just to make up for his tiny manhood that cant satisfy any partner male female or shemale pricks like him should gtfo wikipedia and just curl up and die in their mothers basements as is the natural order of things,1
